material_id,sku,name,category,unit_of_measure,standard_cost,current_unit_price,safety_stock_level,reorder_point,target_stock_level,min_order_qty,lead_time_days,is_critical,primary_supplier_id,secondary_supplier_id,created_at
MAT-01054,SKU-PAC-01054,Thermal Pallet Wraps Grade-Industrial-1054,Packaging & Hardware,PCS,32.68,37.29,419,1567,2626,1000,41,False,SUP-0080,SUP-0064,2025-01-01T00:00:00
MAT-01055,SKU-MEC-01055,Bearings Grade-Industrial-1055,Mechanical & Machining,SET,13.39,13.19,362,1415,2908,25,39,False,SUP-0109,SUP-0113,2025-01-01T00:00:00
MAT-01056,SKU-PAC-01056,Corrugated Heavy Boxes Grade-Commercial-1056,Packaging & Hardware,PCS,11.72,13.03,420,1302,1997,25,18,False,SUP-0038,SUP-0014,2025-01-01T00:00:00
MAT-01057,SKU-POL-01057,Polycarbonate Sheets Grade-Commercial-1057,Polymers & Chemical,KG,23.85,27.41,1244,3569,7691,1000,31,False,SUP-0059,SUP-0119,2025-01-01T00:00:00
MAT-01058,SKU-PAC-01058,Corrugated Heavy Boxes Grade-Industrial-1058,Packaging & Hardware,KG,89.12,91.18,289,1217,1760,250,32,False,SUP-0105,SUP-0063,2025-01-01T00:00:00
MAT-01059,SKU-PAC-01059,Corrugated Heavy Boxes Grade-Commercial-1059,Packaging & Hardware,PCS,44.61,48.3,1459,4657,9339,1000,41,False,SUP-0068,SUP-0073,2025-01-01T00:00:00
MAT-01060,SKU-MEC-01060,Shafts Grade-Industrial-1060,Mechanical & Machining,KG,16.32,16.97,786,2690,4821,250,34,False,SUP-0081,SUP-0055,2025-01-01T00:00:00
MAT-01061,SKU-ELE-01061,Sensors Grade-Commercial-1061,Electronic Components,LITER,57.33,61.45,187,597,855,25,10,False,SUP-0101,SUP-0099,2025-01-01T00:00:00
MAT-01062,SKU-RAW-01062,Titanium Plates Grade-Commercial-1062,Raw Metallurgy,SET,1.5,1.48,47,127,216,100,10,False,SUP-0007,SUP-0069,2025-01-01T00:00:00
MAT-01063,SKU-PAC-01063,Corrugated Heavy Boxes Grade-MilSpec-1063,Packaging & Hardware,BOX,86.8,91.29,65,265,572,50,20,False,SUP-0066,SUP-0048,2025-01-01T00:00:00
MAT-01064,SKU-RAW-01064,Aluminum Billets 6061 Grade-B-1064,Raw Metallurgy,LITER,3.62,3.59,604,1664,2484,100,20,False,SUP-0002,SUP-0006,2025-01-01T00:00:00
MAT-01065,SKU-ELE-01065,Capacitors Grade-Industrial-1065,Electronic Components,KG,16.47,18.9,174,678,1273,500,9,False,SUP-0048,SUP-0118,2025-01-01T00:00:00
MAT-01066,SKU-RAW-01066,Copper Rods Grade-Commercial-1066,Raw Metallurgy,BOX,7.16,8.04,652,1939,3359,250,33,False,SUP-0027,SUP-0113,2025-01-01T00:00:00
MAT-01067,SKU-POL-01067,Silicone Gaskets Grade-B-1067,Polymers & Chemical,LITER,5.91,5.91,463,1393,2198,1000,15,True,SUP-0006,SUP-0090,2025-01-01T00:00:00
MAT-01068,SKU-ELE-01068,Microcontrollers Grade-B-1068,Electronic Components,LITER,87.96,84.73,456,1640,2671,500,32,False,SUP-0022,SUP-0095,2025-01-01T00:00:00
MAT-01069,SKU-RAW-01069,Aluminum Billets 6061 Grade-A-1069,Raw Metallurgy,LITER,14.67,16.35,436,1728,3795,250,19,False,SUP-0012,SUP-0072,2025-01-01T00:00:00
MAT-01070,SKU-POL-01070,ABS Resin Pellets Grade-A-1070,Polymers & Chemical,KG,35.91,34.39,123,409,693,1000,22,False,SUP-0011,SUP-0098,2025-01-01T00:00:00
MAT-01071,SKU-MEC-01071,Gears Grade-Commercial-1071,Mechanical & Machining,PCS,23.3,25.22,262,1099,1551,50,27,False,SUP-0025,SUP-0099,2025-01-01T00:00:00
MAT-01072,SKU-RAW-01072,Carbon Steel Bars Grade-B-1072,Raw Metallurgy,METER,41.46,43.22,495,1343,2423,50,16,False,SUP-0008,SUP-0051,2025-01-01T00:00:00
MAT-01073,SKU-MEC-01073,Hydraulic Valves Grade-Industrial-1073,Mechanical & Machining,BOX,26.7,29.22,840,2640,3998,100,25,True,SUP-0095,,2025-01-01T00:00:00
MAT-01074,SKU-ELE-01074,Microcontrollers Grade-A-1074,Electronic Components,LITER,5.98,6.3,429,1809,3837,1000,30,True,SUP-0093,SUP-0120,2025-01-01T00:00:00
MAT-01075,SKU-MEC-01075,CNC Castings Grade-MilSpec-1075,Mechanical & Machining,PCS,73.4,77.99,222,642,916,500,21,False,SUP-0099,SUP-0073,2025-01-01T00:00:00
MAT-01076,SKU-ELE-01076,Microcontrollers Grade-MilSpec-1076,Electronic Components,SET,14.25,15.38,688,2052,3878,100,22,False,SUP-0079,SUP-0050,2025-01-01T00:00:00
MAT-01077,SKU-POL-01077,Industrial Lubricants Grade-B-1077,Polymers & Chemical,LITER,4.43,4.68,501,1338,2817,100,31,False,SUP-0019,SUP-0037,2025-01-01T00:00:00
MAT-01078,SKU-ELE-01078,PCBs Grade-Industrial-1078,Electronic Components,KG,15.32,14.68,367,1455,2766,50,32,False,SUP-0113,SUP-0070,2025-01-01T00:00:00
MAT-01079,SKU-POL-01079,Industrial Lubricants Grade-MilSpec-1079,Polymers & Chemical,LITER,127.85,140.21,568,1996,3431,1000,28,False,SUP-0050,SUP-0060,2025-01-01T00:00:00
MAT-01080,SKU-PAC-01080,Hex Flange Bolts M8 Grade-B-1080,Packaging & Hardware,KG,62.5,68.28,852,2688,5406,250,36,False,SUP-0112,SUP-0094,2025-01-01T00:00:00
MAT-01081,SKU-RAW-01081,Carbon Steel Bars Grade-B-1081,Raw Metallurgy,LITER,16.72,16.36,205,775,1294,50,10,True,SUP-0039,SUP-0116,2025-01-01T00:00:00
MAT-01082,SKU-POL-01082,Epoxy Adhesives Grade-MilSpec-1082,Polymers & Chemical,KG,16.71,19.03,890,2567,4910,500,43,True,SUP-0019,,2025-01-01T00:00:00
MAT-01083,SKU-MEC-01083,Hydraulic Valves Grade-MilSpec-1083,Mechanical & Machining,METER,17.22,17.97,873,2682,5392,500,27,False,SUP-0017,SUP-0098,2025-01-01T00:00:00
MAT-01084,SKU-ELE-01084,Microcontrollers Grade-A-1084,Electronic Components,PCS,240.91,229.9,222,786,1667,50,12,False,SUP-0112,SUP-0007,2025-01-01T00:00:00
MAT-01085,SKU-MEC-01085,Hydraulic Valves Grade-Industrial-1085,Mechanical & Machining,PCS,37.34,38.18,921,3215,4951,100,37,False,SUP-0075,SUP-0116,2025-01-01T00:00:00
MAT-01086,SKU-ELE-01086,Connectors Grade-B-1086,Electronic Components,KG,39.37,38.69,1559,4751,9311,100,42,True,SUP-0053,SUP-0021,2025-01-01T00:00:00
MAT-01087,SKU-MEC-01087,CNC Castings Grade-B-1087,Mechanical & Machining,LITER,76.2,73.87,594,1716,3207,100,17,True,SUP-0061,SUP-0049,2025-01-01T00:00:00
MAT-01088,SKU-POL-01088,Epoxy Adhesives Grade-Commercial-1088,Polymers & Chemical,KG,31.9,33.16,325,901,1311,50,12,True,SUP-0004,,2025-01-01T00:00:00
MAT-01089,SKU-PAC-01089,Vibration Dampers Grade-MilSpec-1089,Packaging & Hardware,KG,18.45,17.94,590,1740,3756,25,25,False,SUP-0086,SUP-0026,2025-01-01T00:00:00
MAT-01090,SKU-RAW-01090,Titanium Plates Grade-MilSpec-1090,Raw Metallurgy,PCS,19.77,21.24,319,1022,2233,25,19,False,SUP-0022,SUP-0047,2025-01-01T00:00:00
MAT-01091,SKU-POL-01091,Silicone Gaskets Grade-B-1091,Polymers & Chemical,PCS,22.67,24.48,524,2204,4407,1000,28,False,SUP-0034,SUP-0058,2025-01-01T00:00:00
MAT-01092,SKU-POL-01092,ABS Resin Pellets Grade-Industrial-1092,Polymers & Chemical,SET,23.55,22.52,78,336,572,250,43,False,SUP-0119,SUP-0080,2025-01-01T00:00:00
MAT-01093,SKU-POL-01093,Industrial Lubricants Grade-A-1093,Polymers & Chemical,BOX,54.62,59.23,1004,3384,5663,100,34,False,SUP-0043,SUP-0047,2025-01-01T00:00:00
MAT-01094,SKU-RAW-01094,Titanium Plates Grade-B-1094,Raw Metallurgy,LITER,25.98,26.14,998,2753,3904,50,39,True,SUP-0009,,2025-01-01T00:00:00
MAT-01095,SKU-ELE-01095,Capacitors Grade-A-1095,Electronic Components,KG,54.92,56.28,53,229,323,100,11,False,SUP-0103,SUP-0031,2025-01-01T00:00:00
MAT-01096,SKU-PAC-01096,Corrugated Heavy Boxes Grade-B-1096,Packaging & Hardware,SET,22.45,24.14,295,906,1309,50,13,False,SUP-0059,SUP-0081,2025-01-01T00:00:00
MAT-01097,SKU-MEC-01097,CNC Castings Grade-B-1097,Mechanical & Machining,PCS,26.75,29.26,159,469,801,1000,10,True,SUP-0095,,2025-01-01T00:00:00
MAT-01098,SKU-PAC-01098,Hex Flange Bolts M8 Grade-MilSpec-1098,Packaging & Hardware,KG,2.72,2.97,844,2469,4625,25,25,False,SUP-0091,SUP-0024,2025-01-01T00:00:00
MAT-01099,SKU-POL-01099,Polycarbonate Sheets Grade-Commercial-1099,Polymers & Chemical,PCS,67.22,64.93,1883,5065,9927,1000,43,False,SUP-0034,SUP-0019,2025-01-01T00:00:00
MAT-01100,SKU-ELE-01100,Capacitors Grade-B-1100,Electronic Components,METER,35.91,39.55,960,2960,5343,100,25,False,SUP-0051,SUP-0082,2025-01-01T00:00:00
MAT-01101,SKU-MEC-01101,Gears Grade-Industrial-1101,Mechanical & Machining,METER,73.54,80.68,486,1411,2048,25,25,False,SUP-0084,SUP-0114,2025-01-01T00:00:00
MAT-01102,SKU-POL-01102,Silicone Gaskets Grade-A-1102,Polymers & Chemical,SET,1.5,1.65,257,691,1340,100,7,False,SUP-0087,SUP-0098,2025-01-01T00:00:00
MAT-01103,SKU-PAC-01103,Vibration Dampers Grade-Commercial-1103,Packaging & Hardware,BOX,244.01,278.63,641,2216,4540,100,35,False,SUP-0094,SUP-0108,2025-01-01T00:00:00
MAT-01104,SKU-POL-01104,Silicone Gaskets Grade-MilSpec-1104,Polymers & Chemical,METER,21.04,22.29,118,352,608,250,9,False,SUP-0030,SUP-0076,2025-01-01T00:00:00
MAT-01105,SKU-RAW-01105,Copper Rods Grade-MilSpec-1105,Raw Metallurgy,LITER,83.01,86.37,260,724,1470,250,8,False,SUP-0097,SUP-0050,2025-01-01T00:00:00
MAT-01106,SKU-MEC-01106,Gears Grade-Industrial-1106,Mechanical & Machining,PCS,7.82,8.11,616,1672,2631,25,44,False,SUP-0116,SUP-0023,2025-01-01T00:00:00
MAT-01107,SKU-POL-01107,Industrial Lubricants Grade-B-1107,Polymers & Chemical,METER,48.14,48.98,662,2462,4405,1000,24,True,SUP-0082,,2025-01-01T00:00:00
MAT-01108,SKU-POL-01108,Industrial Lubricants Grade-MilSpec-1108,Polymers & Chemical,KG,7.7,8.07,179,530,999,50,27,False,SUP-0046,SUP-0014,2025-01-01T00:00:00
MAT-01109,SKU-MEC-01109,Bearings Grade-MilSpec-1109,Mechanical & Machining,KG,12.35,12.76,630,1878,3273,25,26,True,SUP-0019,,2025-01-01T00:00:00
MAT-01110,SKU-PAC-01110,Hex Flange Bolts M8 Grade-Commercial-1110,Packaging & Hardware,METER,201.43,205.1,295,925,1645,25,30,False,SUP-0089,SUP-0111,2025-01-01T00:00:00
MAT-01111,SKU-POL-01111,Silicone Gaskets Grade-MilSpec-1111,Polymers & Chemical,KG,19.89,19.73,892,2557,4715,500,37,False,SUP-0030,SUP-0117,2025-01-01T00:00:00
MAT-01112,SKU-RAW-01112,Sheet Metal Stainless 304 Grade-B-1112,Raw Metallurgy,METER,31.16,34.47,957,2717,4345,500,22,False,SUP-0117,SUP-0030,2025-01-01T00:00:00
MAT-01113,SKU-POL-01113,ABS Resin Pellets Grade-Industrial-1113,Polymers & Chemical,SET,63.88,71.94,253,805,1424,1000,12,False,SUP-0019,SUP-0080,2025-01-01T00:00:00
MAT-01114,SKU-RAW-01114,Aluminum Billets 6061 Grade-MilSpec-1114,Raw Metallurgy,LITER,42.32,46.78,382,1072,1551,50,30,False,SUP-0036,SUP-0092,2025-01-01T00:00:00
MAT-01115,SKU-MEC-01115,CNC Castings Grade-Industrial-1115,Mechanical & Machining,METER,28.95,32.28,469,1522,2513,500,27,False,SUP-0019,SUP-0101,2025-01-01T00:00:00
MAT-01116,SKU-MEC-01116,Hydraulic Valves Grade-Commercial-1116,Mechanical & Machining,SET,36.65,35.7,625,1785,2902,250,40,False,SUP-0095,SUP-0114,2025-01-01T00:00:00
MAT-01117,SKU-POL-01117,ABS Resin Pellets Grade-Industrial-1117,Polymers & Chemical,METER,345.07,341.91,285,981,1982,50,12,False,SUP-0004,SUP-0084,2025-01-01T00:00:00
MAT-01118,SKU-POL-01118,Industrial Lubricants Grade-Commercial-1118,Polymers & Chemical,KG,23.03,24.61,551,1991,3912,250,36,False,SUP-0014,SUP-0120,2025-01-01T00:00:00
MAT-01119,SKU-RAW-01119,Sheet Metal Stainless 304 Grade-Commercial-1119,Raw Metallurgy,KG,30.61,31.06,1139,3914,6466,1000,37,True,SUP-0004,,2025-01-01T00:00:00
MAT-01120,SKU-POL-01120,Epoxy Adhesives Grade-A-1120,Polymers & Chemical,BOX,77.92,80.79,89,314,629,25,25,False,SUP-0023,SUP-0042,2025-01-01T00:00:00
MAT-01121,SKU-PAC-01121,Corrugated Heavy Boxes Grade-B-1121,Packaging & Hardware,LITER,82.77,79.69,180,730,1232,100,22,True,SUP-0068,,2025-01-01T00:00:00
MAT-01122,SKU-RAW-01122,Aluminum Billets 6061 Grade-MilSpec-1122,Raw Metallurgy,METER,90.53,99.6,1170,3546,6087,50,33,False,SUP-0070,SUP-0008,2025-01-01T00:00:00
MAT-01123,SKU-PAC-01123,Corrugated Heavy Boxes Grade-B-1123,Packaging & Hardware,LITER,49.53,48.63,237,985,1917,25,22,False,SUP-0112,SUP-0034,2025-01-01T00:00:00
MAT-01124,SKU-ELE-01124,Capacitors Grade-MilSpec-1124,Electronic Components,PCS,6.98,6.69,339,1197,2046,1000,39,False,SUP-0020,SUP-0112,2025-01-01T00:00:00
MAT-01125,SKU-POL-01125,ABS Resin Pellets Grade-Commercial-1125,Polymers & Chemical,METER,147.94,155.11,257,1082,2025,50,11,False,SUP-0090,SUP-0054,2025-01-01T00:00:00
MAT-01126,SKU-MEC-01126,Bearings Grade-MilSpec-1126,Mechanical & Machining,PCS,6.95,7.09,302,1134,2074,1000,32,True,SUP-0066,SUP-0116,2025-01-01T00:00:00
MAT-01127,SKU-PAC-01127,Vibration Dampers Grade-Industrial-1127,Packaging & Hardware,SET,34.22,35.07,371,1407,2980,250,28,False,SUP-0107,SUP-0026,2025-01-01T00:00:00
MAT-01128,SKU-ELE-01128,Sensors Grade-MilSpec-1128,Electronic Components,PCS,10.7,11.12,398,1518,2175,25,20,False,SUP-0086,SUP-0066,2025-01-01T00:00:00
MAT-01129,SKU-MEC-01129,Hydraulic Valves Grade-Commercial-1129,Mechanical & Machining,BOX,22.86,25.13,849,2929,4227,1000,26,False,SUP-0087,SUP-0028,2025-01-01T00:00:00
MAT-01130,SKU-MEC-01130,Bearings Grade-Industrial-1130,Mechanical & Machining,KG,35.22,37.06,283,1067,2301,250,28,False,SUP-0028,SUP-0107,2025-01-01T00:00:00
MAT-01131,SKU-RAW-01131,Copper Rods Grade-MilSpec-1131,Raw Metallurgy,SET,34.94,38.46,291,1193,1772,25,22,False,SUP-0062,SUP-0072,2025-01-01T00:00:00
MAT-01132,SKU-ELE-01132,Connectors Grade-A-1132,Electronic Components,PCS,39.02,44.46,1340,3619,5348,100,43,False,SUP-0039,SUP-0057,2025-01-01T00:00:00
MAT-01133,SKU-MEC-01133,Hydraulic Valves Grade-MilSpec-1133,Mechanical & Machining,BOX,144.76,162.9,220,607,996,100,9,True,SUP-0052,,2025-01-01T00:00:00
MAT-01134,SKU-POL-01134,Polycarbonate Sheets Grade-A-1134,Polymers & Chemical,BOX,40.4,44.39,356,1526,2241,50,18,False,SUP-0004,SUP-0113,2025-01-01T00:00:00
MAT-01135,SKU-POL-01135,Epoxy Adhesives Grade-Commercial-1135,Polymers & Chemical,METER,18.75,18.83,153,633,1229,25,20,False,SUP-0062,SUP-0009,2025-01-01T00:00:00
MAT-01136,SKU-ELE-01136,PCBs Grade-MilSpec-1136,Electronic Components,LITER,70.85,73.15,64,174,365,1000,11,False,SUP-0074,SUP-0115,2025-01-01T00:00:00
MAT-01137,SKU-RAW-01137,Copper Rods Grade-B-1137,Raw Metallurgy,METER,90.78,86.68,665,1890,4151,25,35,False,SUP-0112,SUP-0025,2025-01-01T00:00:00
MAT-01138,SKU-PAC-01138,Antistatic Foam Grade-Commercial-1138,Packaging & Hardware,BOX,6.36,6.66,112,387,726,250,25,False,SUP-0109,SUP-0096,2025-01-01T00:00:00
MAT-01139,SKU-POL-01139,Epoxy Adhesives Grade-B-1139,Polymers & Chemical,METER,47.33,51.2,323,944,1583,50,27,False,SUP-0071,SUP-0070,2025-01-01T00:00:00
MAT-01140,SKU-PAC-01140,Antistatic Foam Grade-Industrial-1140,Packaging & Hardware,LITER,53.05,60.83,1177,3965,8600,25,41,False,SUP-0019,SUP-0105,2025-01-01T00:00:00
MAT-01141,SKU-PAC-01141,Vibration Dampers Grade-B-1141,Packaging & Hardware,METER,17.68,20.07,713,1971,3300,1000,17,False,SUP-0058,SUP-0097,2025-01-01T00:00:00
MAT-01142,SKU-MEC-01142,Bearings Grade-Industrial-1142,Mechanical & Machining,SET,111.42,119.95,694,1864,3791,1000,15,False,SUP-0109,SUP-0103,2025-01-01T00:00:00
MAT-01143,SKU-POL-01143,ABS Resin Pellets Grade-MilSpec-1143,Polymers & Chemical,PCS,20.8,23.88,205,751,1382,50,7,False,SUP-0067,SUP-0014,2025-01-01T00:00:00
MAT-01144,SKU-MEC-01144,Shafts Grade-MilSpec-1144,Mechanical & Machining,PCS,28.17,28.6,1093,3293,5644,500,40,False,SUP-0048,SUP-0071,2025-01-01T00:00:00
MAT-01145,SKU-RAW-01145,Copper Rods Grade-A-1145,Raw Metallurgy,KG,20.28,21.86,115,318,691,25,7,False,SUP-0107,SUP-0089,2025-01-01T00:00:00
MAT-01146,SKU-POL-01146,Polycarbonate Sheets Grade-A-1146,Polymers & Chemical,BOX,24.96,28.45,624,1895,4095,50,41,False,SUP-0052,SUP-0039,2025-01-01T00:00:00
MAT-01147,SKU-ELE-01147,Microcontrollers Grade-A-1147,Electronic Components,METER,7.35,7.16,57,211,455,250,11,False,SUP-0100,SUP-0088,2025-01-01T00:00:00
MAT-01148,SKU-RAW-01148,Copper Rods Grade-A-1148,Raw Metallurgy,BOX,5.03,5.38,710,2172,4638,1000,34,False,SUP-0048,SUP-0027,2025-01-01T00:00:00
MAT-01149,SKU-PAC-01149,Thermal Pallet Wraps Grade-A-1149,Packaging & Hardware,BOX,141.73,148.57,764,2133,3641,500,37,True,SUP-0052,,2025-01-01T00:00:00
MAT-01150,SKU-ELE-01150,PCBs Grade-Commercial-1150,Electronic Components,SET,9.66,10.88,77,325,581,25,31,False,SUP-0088,SUP-0063,2025-01-01T00:00:00
MAT-01151,SKU-POL-01151,Silicone Gaskets Grade-Commercial-1151,Polymers & Chemical,PCS,8.24,7.96,253,865,1444,500,36,False,SUP-0092,SUP-0081,2025-01-01T00:00:00
MAT-01152,SKU-POL-01152,ABS Resin Pellets Grade-Industrial-1152,Polymers & Chemical,METER,2.3,2.44,224,965,1450,1000,13,False,SUP-0058,SUP-0028,2025-01-01T00:00:00
MAT-01153,SKU-ELE-01153,Connectors Grade-MilSpec-1153,Electronic Components,PCS,12.15,12.76,1098,3312,4765,500,41,False,SUP-0090,SUP-0073,2025-01-01T00:00:00
MAT-01154,SKU-ELE-01154,Connectors Grade-MilSpec-1154,Electronic Components,KG,5.72,6.47,754,2644,3933,50,45,False,SUP-0021,SUP-0006,2025-01-01T00:00:00
MAT-01155,SKU-ELE-01155,Capacitors Grade-MilSpec-1155,Electronic Components,LITER,149.34,149.31,262,1099,1699,100,31,False,SUP-0096,SUP-0104,2025-01-01T00:00:00
MAT-01156,SKU-PAC-01156,Antistatic Foam Grade-B-1156,Packaging & Hardware,BOX,74.5,77.4,98,387,771,500,17,False,SUP-0117,SUP-0015,2025-01-01T00:00:00
MAT-01157,SKU-PAC-01157,Corrugated Heavy Boxes Grade-MilSpec-1157,Packaging & Hardware,LITER,11.51,11.78,1059,3219,4780,250,30,False,SUP-0003,SUP-0091,2025-01-01T00:00:00
MAT-01158,SKU-ELE-01158,Sensors Grade-MilSpec-1158,Electronic Components,SET,292.27,318.69,940,3020,4815,50,32,True,SUP-0004,,2025-01-01T00:00:00
MAT-01159,SKU-ELE-01159,Microcontrollers Grade-B-1159,Electronic Components,PCS,72.24,76.87,1037,3257,5804,1000,30,False,SUP-0058,SUP-0085,2025-01-01T00:00:00
MAT-01160,SKU-MEC-01160,Bearings Grade-MilSpec-1160,Mechanical & Machining,PCS,17.16,18.22,213,917,1327,25,32,False,SUP-0019,SUP-0039,2025-01-01T00:00:00
MAT-01161,SKU-ELE-01161,Connectors Grade-Industrial-1161,Electronic Components,SET,1.57,1.66,552,1542,3147,50,22,False,SUP-0104,SUP-0018,2025-01-01T00:00:00
MAT-01162,SKU-POL-01162,Industrial Lubricants Grade-MilSpec-1162,Polymers & Chemical,KG,304.92,295.71,279,1093,1641,500,11,False,SUP-0082,SUP-0081,2025-01-01T00:00:00
MAT-01163,SKU-MEC-01163,CNC Castings Grade-MilSpec-1163,Mechanical & Machining,SET,5.32,6.11,587,1658,2860,250,21,True,SUP-0012,,2025-01-01T00:00:00
MAT-01164,SKU-ELE-01164,Sensors Grade-MilSpec-1164,Electronic Components,PCS,4.02,3.97,1537,4327,6835,50,45,False,SUP-0048,SUP-0051,2025-01-01T00:00:00
MAT-01165,SKU-POL-01165,Epoxy Adhesives Grade-Commercial-1165,Polymers & Chemical,LITER,75.55,81.53,797,2572,3755,500,25,False,SUP-0021,SUP-0031,2025-01-01T00:00:00
MAT-01166,SKU-ELE-01166,PCBs Grade-A-1166,Electronic Components,SET,359.15,347.29,114,414,672,1000,30,False,SUP-0019,SUP-0099,2025-01-01T00:00:00
MAT-01167,SKU-RAW-01167,Carbon Steel Bars Grade-Commercial-1167,Raw Metallurgy,SET,112.47,114.2,1095,3172,6571,500,31,False,SUP-0061,SUP-0066,2025-01-01T00:00:00
MAT-01168,SKU-PAC-01168,Thermal Pallet Wraps Grade-Commercial-1168,Packaging & Hardware,BOX,45.62,50.51,862,2738,5183,25,28,False,SUP-0044,SUP-0012,2025-01-01T00:00:00
MAT-01169,SKU-RAW-01169,Carbon Steel Bars Grade-Industrial-1169,Raw Metallurgy,METER,47.19,50.44,475,1487,2496,100,22,False,SUP-0119,SUP-0116,2025-01-01T00:00:00
MAT-01170,SKU-MEC-01170,Shafts Grade-Commercial-1170,Mechanical & Machining,BOX,62.72,64.75,235,670,1306,50,15,False,SUP-0055,SUP-0086,2025-01-01T00:00:00
MAT-01171,SKU-RAW-01171,Titanium Plates Grade-Commercial-1171,Raw Metallurgy,METER,56.53,56.02,245,745,1165,1000,25,False,SUP-0067,SUP-0023,2025-01-01T00:00:00
MAT-01172,SKU-RAW-01172,Sheet Metal Stainless 304 Grade-MilSpec-1172,Raw Metallurgy,METER,33.43,33.4,1278,4050,6144,500,36,False,SUP-0035,SUP-0120,2025-01-01T00:00:00
MAT-01173,SKU-ELE-01173,Sensors Grade-A-1173,Electronic Components,LITER,27.51,30.61,385,1052,1855,500,23,False,SUP-0001,SUP-0009,2025-01-01T00:00:00
MAT-01174,SKU-PAC-01174,Vibration Dampers Grade-Commercial-1174,Packaging & Hardware,SET,22.9,23.68,1002,4017,7028,100,45,False,SUP-0055,SUP-0081,2025-01-01T00:00:00
MAT-01175,SKU-ELE-01175,Capacitors Grade-B-1175,Electronic Components,PCS,10.7,10.94,103,415,758,50,24,False,SUP-0007,SUP-0006,2025-01-01T00:00:00
MAT-01176,SKU-ELE-01176,PCBs Grade-B-1176,Electronic Components,PCS,18.02,20.33,443,1595,2540,50,24,False,SUP-0002,SUP-0015,2025-01-01T00:00:00
MAT-01177,SKU-PAC-01177,Thermal Pallet Wraps Grade-Commercial-1177,Packaging & Hardware,METER,3.81,4.33,139,433,870,50,42,False,SUP-0031,SUP-0020,2025-01-01T00:00:00
MAT-01178,SKU-POL-01178,Polycarbonate Sheets Grade-Commercial-1178,Polymers & Chemical,SET,22.02,21.0,499,1981,3163,250,38,False,SUP-0074,SUP-0095,2025-01-01T00:00:00
MAT-01179,SKU-MEC-01179,Hydraulic Valves Grade-MilSpec-1179,Mechanical & Machining,SET,8.27,8.13,46,172,283,500,7,False,SUP-0029,SUP-0036,2025-01-01T00:00:00
MAT-01180,SKU-PAC-01180,Antistatic Foam Grade-MilSpec-1180,Packaging & Hardware,KG,7.29,7.26,736,2871,6059,500,35,False,SUP-0053,SUP-0092,2025-01-01T00:00:00
MAT-01181,SKU-POL-01181,ABS Resin Pellets Grade-Commercial-1181,Polymers & Chemical,METER,29.9,29.63,799,2815,5064,500,28,False,SUP-0056,SUP-0102,2025-01-01T00:00:00
MAT-01182,SKU-POL-01182,Industrial Lubricants Grade-Commercial-1182,Polymers & Chemical,KG,113.43,116.22,483,1384,2166,100,17,False,SUP-0077,SUP-0108,2025-01-01T00:00:00
MAT-01183,SKU-RAW-01183,Copper Rods Grade-Industrial-1183,Raw Metallurgy,KG,67.37,73.63,263,783,1449,1000,8,False,SUP-0049,SUP-0077,2025-01-01T00:00:00
MAT-01184,SKU-ELE-01184,PCBs Grade-A-1184,Electronic Components,LITER,4.36,4.64,1202,3302,4859,100,35,False,SUP-0003,SUP-0063,2025-01-01T00:00:00
MAT-01185,SKU-RAW-01185,Sheet Metal Stainless 304 Grade-Industrial-1185,Raw Metallurgy,METER,8.26,9.35,716,2168,4074,50,44,False,SUP-0021,SUP-0022,2025-01-01T00:00:00
MAT-01186,SKU-ELE-01186,PCBs Grade-Industrial-1186,Electronic Components,PCS,69.05,76.1,281,1031,1876,100,10,True,SUP-0012,SUP-0079,2025-01-01T00:00:00
MAT-01187,SKU-POL-01187,Polycarbonate Sheets Grade-Industrial-1187,Polymers & Chemical,KG,8.33,9.34,441,1563,2839,50,33,False,SUP-0118,SUP-0024,2025-01-01T00:00:00
MAT-01188,SKU-ELE-01188,Connectors Grade-A-1188,Electronic Components,SET,19.16,20.71,313,988,2127,50,25,False,SUP-0111,SUP-0095,2025-01-01T00:00:00
MAT-01189,SKU-MEC-01189,CNC Castings Grade-B-1189,Mechanical & Machining,SET,44.93,49.09,545,1567,2887,100,14,True,SUP-0019,,2025-01-01T00:00:00
MAT-01190,SKU-MEC-01190,Hydraulic Valves Grade-Commercial-1190,Mechanical & Machining,KG,8.46,8.45,252,812,1718,250,8,True,SUP-0099,SUP-0035,2025-01-01T00:00:00
MAT-01191,SKU-MEC-01191,Hydraulic Valves Grade-A-1191,Mechanical & Machining,LITER,27.55,27.03,1196,3432,6074,250,43,False,SUP-0111,SUP-0078,2025-01-01T00:00:00
MAT-01192,SKU-MEC-01192,CNC Castings Grade-B-1192,Mechanical & Machining,KG,5.66,6.1,59,213,388,250,7,False,SUP-0009,SUP-0049,2025-01-01T00:00:00
MAT-01193,SKU-POL-01193,Epoxy Adhesives Grade-Commercial-1193,Polymers & Chemical,BOX,12.66,13.05,1064,3314,6860,250,45,False,SUP-0083,SUP-0067,2025-01-01T00:00:00
MAT-01194,SKU-RAW-01194,Titanium Plates Grade-MilSpec-1194,Raw Metallurgy,KG,34.87,36.64,163,504,853,100,11,False,SUP-0104,SUP-0005,2025-01-01T00:00:00
